time,SSID,mac_addr,signal_str
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:1d:f1:01,-43
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:3a:82:b1,-77
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:3c:47:0e,-69
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:3e:3f:fe,-81
2019-05-10 08:44:32,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:44:32,NTUSECURE,a8:9d:21:3c:3c:d1,-89
2019-05-10 08:44:32,NTUSECURE,74:a2:e6:aa:78:2e,-82
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:1d:f1:3e,-48
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:1d:f1:0e,-45
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:1d:f1:01,-43
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3a:82:b1,-76
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3c:47:0e,-69
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3e:3f:fe,-82
2019-05-10 08:44:35,NTUSECURE,74:a2:e6:aa:78:21,-82
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3c:47:01,-71
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:44:35,NTUSECURE,a8:9d:21:3c:3c:d1,-88
2019-05-10 08:44:35,NTUSECURE,74:a2:e6:aa:78:2e,-83
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:1d:f1:3e,-49
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:1d:f1:0e,-44
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3a:82:be,-65
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:1d:f1:01,-44
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3a:82:b1,-77
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3c:47:0e,-70
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3e:3f:fe,-82
2019-05-10 08:44:38,NTUSECURE,74:a2:e6:aa:78:21,-83
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3c:47:01,-71
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:44:38,NTUSECURE,a8:9d:21:3c:3c:d1,-87
2019-05-10 08:44:38,NTUSECURE,74:a2:e6:aa:78:2e,-83
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:1d:f1:3e,-48
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:1d:f1:0e,-44
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:1d:f1:01,-44
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3a:82:b1,-77
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3c:47:0e,-72
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3e:3f:fe,-82
2019-05-10 08:44:42,NTUSECURE,74:a2:e6:aa:78:21,-81
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:44:42,NTUSECURE,a8:9d:21:3c:3c:d1,-87
2019-05-10 08:44:42,NTUSECURE,74:a2:e6:aa:78:2e,-83
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:1d:f1:3e,-49
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:1d:f1:0e,-45
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:1d:f1:01,-44
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:3a:82:b1,-78
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:3c:47:0e,-71
2019-05-10 08:44:45,NTUSECURE,74:a2:e6:aa:78:21,-81
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:44:45,NTUSECURE,a8:9d:21:3c:3c:d1,-87
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:3e:3f:f1,-85
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:1d:f1:3e,-49
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:1d:f1:0e,-44
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:3a:82:be,-64
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:1d:f1:01,-44
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:3a:82:b1,-78
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:3c:47:0e,-70
2019-05-10 08:44:48,NTUSECURE,74:a2:e6:aa:78:21,-81
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:3c:47:01,-73
2019-05-10 08:44:48,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:1d:f1:3e,-50
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:1d:f1:0e,-44
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:3a:82:be,-64
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:1d:f1:01,-44
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:3a:82:b1,-77
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:3c:47:0e,-69
2019-05-10 08:44:51,NTUSECURE,74:a2:e6:aa:78:21,-80
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:3c:47:01,-73
2019-05-10 08:44:51,NTUSECURE,a8:9d:21:1d:f1:31,-71
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:1d:f1:3e,-53
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:1d:f1:0e,-43
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:3a:82:be,-65
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:1d:f1:01,-46
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:3a:82:b1,-78
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:3c:47:0e,-72
2019-05-10 08:44:54,NTUSECURE,74:a2:e6:aa:78:21,-81
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:3c:47:01,-74
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:1d:f1:31,-65
2019-05-10 08:44:54,NTUSECURE,a8:9d:21:3c:3c:d1,-86
