time,SSID,mac_addr,signal_str
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:3c:47:01,-64
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:1d:f1:0e,-46
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:1d:f1:3e,-50
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:1d:f1:01,-57
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:1d:f1:31,-68
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:3a:82:be,-75
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:3a:82:b1,-79
2019-05-10 08:31:36,NTUSECURE,74:a2:e6:aa:78:21,-79
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:3c:47:0e,-74
2019-05-10 08:31:36,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:1d:f1:0e,-46
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:1d:f1:3e,-51
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:1d:f1:01,-55
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:1d:f1:31,-68
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:3a:82:be,-74
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:3a:82:b1,-80
2019-05-10 08:31:39,NTUSECURE,74:a2:e6:aa:78:21,-81
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:3c:47:0e,-74
2019-05-10 08:31:39,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:1d:f1:0e,-46
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:1d:f1:3e,-50
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:1d:f1:01,-54
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:3a:82:be,-71
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:3a:82:b1,-81
2019-05-10 08:31:42,NTUSECURE,74:a2:e6:aa:78:21,-81
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:3c:47:0e,-73
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:3e:3f:f1,-84
2019-05-10 08:31:42,NTUSECURE,74:a2:e6:aa:78:2e,-79
2019-05-10 08:31:42,NTUSECURE,a8:9d:21:3e:3f:fe,-83
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:1d:f1:0e,-46
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:1d:f1:3e,-49
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:1d:f1:01,-56
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:3a:82:be,-71
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:3a:82:b1,-81
2019-05-10 08:31:45,NTUSECURE,74:a2:e6:aa:78:21,-75
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:3c:47:0e,-74
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:3e:3f:f1,-85
2019-05-10 08:31:45,NTUSECURE,74:a2:e6:aa:78:2e,-79
2019-05-10 08:31:45,NTUSECURE,a8:9d:21:3e:3f:fe,-83
2019-05-10 08:31:48,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:48,NTUSECURE,a8:9d:21:1d:f1:0e,-46
2019-05-10 08:31:48,NTUSECURE,a8:9d:21:1d:f1:3e,-49
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:1d:f1:01,-56
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:3a:82:be,-71
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:3a:82:b1,-82
2019-05-10 08:31:49,NTUSECURE,74:a2:e6:aa:78:21,-74
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:3c:47:0e,-73
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:3e:3f:f1,-85
2019-05-10 08:31:49,NTUSECURE,74:a2:e6:aa:78:2e,-79
2019-05-10 08:31:49,NTUSECURE,a8:9d:21:3e:3f:fe,-84
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:1d:f1:0e,-48
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:1d:f1:3e,-50
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:1d:f1:01,-57
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:1d:f1:31,-72
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:3a:82:be,-72
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:3a:82:b1,-81
2019-05-10 08:31:52,NTUSECURE,74:a2:e6:aa:78:21,-74
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:3c:47:0e,-74
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:3e:3f:f1,-86
2019-05-10 08:31:52,NTUSECURE,74:a2:e6:aa:78:2e,-79
2019-05-10 08:31:52,NTUSECURE,a8:9d:21:3e:3f:fe,-84
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:1d:f1:0e,-48
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:1d:f1:3e,-49
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:1d:f1:01,-57
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:1d:f1:31,-74
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:3a:82:be,-72
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:3a:82:b1,-81
2019-05-10 08:31:55,NTUSECURE,74:a2:e6:aa:78:21,-76
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:3c:47:0e,-73
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:3e:3f:f1,-86
2019-05-10 08:31:55,NTUSECURE,74:a2:e6:aa:78:2e,-82
2019-05-10 08:31:55,NTUSECURE,a8:9d:21:3e:3f:fe,-84
2019-05-10 08:31:58,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:31:58,NTUSECURE,a8:9d:21:1d:f1:0e,-48
2019-05-10 08:31:58,NTUSECURE,a8:9d:21:1d:f1:3e,-50
2019-05-10 08:31:58,NTUSECURE,a8:9d:21:1d:f1:01,-57
2019-05-10 08:31:58,NTUSECURE,a8:9d:21:1d:f1:31,-74
