time,SSID,mac_addr,signal_str
2019-05-10 08:26:47,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:26:47,NTUSECURE,a8:9d:21:1d:f1:31,-88
2019-05-10 08:26:47,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:26:47,NTUSECURE,a8:9d:21:1d:f1:0e,-84
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:1d:f1:3e,-77
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:3c:47:0e,-70
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:26:50,NTUSECURE,a8:9d:21:1d:f1:0e,-84
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:3a:82:be,-53
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:3e:3f:f1,-63
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:3a:82:b1,-68
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:3c:47:0e,-70
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:1d:f1:31,-88
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:26:53,NTUSECURE,a8:9d:21:1d:f1:0e,-84
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:1d:f1:3e,-76
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:3c:47:01,-67
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:3c:47:0e,-72
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:1d:f1:31,-88
2019-05-10 08:26:56,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:3a:82:be,-57
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:1d:f1:3e,-76
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:3c:47:0e,-69
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:1d:f1:31,-90
2019-05-10 08:26:59,NTUSECURE,a8:9d:21:1d:f1:01,-90
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:3e:3f:fe,-60
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:3e:3f:f1,-64
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:3c:47:0e,-68
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:1d:f1:31,-90
2019-05-10 08:27:02,NTUSECURE,a8:9d:21:1d:f1:01,-90
2019-05-10 08:27:02,NTUSECURE,d8:b1:90:1c:45:e1,-90
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:3a:82:be,-55
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:3e:3f:f1,-64
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:3a:82:b1,-65
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:1d:f1:3e,-78
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:3c:47:01,-71
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:3c:47:0e,-68
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:06,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:06,NTUSECURE,d8:b1:90:1c:45:e1,-90
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:3a:82:be,-53
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:3e:3f:f1,-63
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:1d:f1:3e,-77
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:3c:47:0e,-72
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:09,NTUSECURE,d8:b1:90:1c:45:e1,-90
2019-05-10 08:27:09,NTUSECURE,a8:9d:21:1d:f1:0e,-83
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:3a:82:be,-55
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:3e:3f:f1,-63
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:3c:47:0e,-69
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:1d:f1:0e,-82
2019-05-10 08:27:12,NTUSECURE,a8:9d:21:25:40:4e,-80
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:3a:82:be,-53
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:3e:3f:f1,-63
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:3c:47:0e,-69
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:1d:f1:0e,-82
2019-05-10 08:27:15,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:3a:82:be,-53
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:3e:3f:f1,-63
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:3a:82:b1,-68
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:3c:47:0e,-68
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:1d:f1:0e,-82
2019-05-10 08:27:18,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:3a:82:be,-53
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:3e:3f:f1,-63
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:1d:f1:3e,-78
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:3c:47:0e,-71
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:1d:f1:0e,-82
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:21,NTUSECURE,a8:9d:21:3c:47:01,-68
2019-05-10 08:27:21,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:3a:82:be,-55
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:3c:47:0e,-68
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:1d:f1:31,-86
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:1d:f1:01,-87
2019-05-10 08:27:24,NTUSECURE,a8:9d:21:3c:47:01,-68
2019-05-10 08:27:24,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:3e:3f:fe,-60
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:3e:3f:f1,-64
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:3c:47:0e,-68
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:1d:f1:31,-87
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:3c:47:01,-68
2019-05-10 08:27:27,NTUSECURE,d8:b1:90:1c:45:e1,-87
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:27,NTUSECURE,a8:9d:21:1d:f1:0e,-83
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:3e:3f:fe,-59
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:3a:82:b1,-68
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:3c:47:0e,-70
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:1d:f1:31,-86
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:1d:f1:01,-88
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:3c:47:01,-70
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:30,NTUSECURE,a8:9d:21:1d:f1:0e,-83
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:3e:3f:fe,-60
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:3a:82:b1,-66
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:3c:47:0e,-68
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:1d:f1:31,-86
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:1d:f1:01,-91
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:3c:47:01,-71
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:1d:f1:0e,-83
2019-05-10 08:27:33,NTUSECURE,a8:9d:21:24:ca:61,-90
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:3a:82:be,-54
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:3e:3f:fe,-58
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:3a:82:b1,-72
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:3c:47:0e,-70
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:1d:f1:31,-88
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:1d:f1:01,-91
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:3c:47:01,-71
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:25:40:4e,-79
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:1d:f1:0e,-85
2019-05-10 08:27:36,NTUSECURE,a8:9d:21:24:ca:61,-90
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:3a:82:be,-56
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:3e:3f:fe,-60
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:3e:3f:f1,-65
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:3c:47:0e,-72
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:25:40:41,-79
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:1d:f1:31,-88
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:3c:47:01,-64
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:1d:f1:0e,-84
2019-05-10 08:27:39,NTUSECURE,a8:9d:21:24:ca:61,-89
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:3a:82:be,-53
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:3e:3f:fe,-60
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:3c:47:0e,-71
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:25:40:41,-80
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:1d:f1:31,-90
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:1d:f1:01,-89
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:3c:47:01,-63
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:25:40:4e,-81
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:1d:f1:0e,-84
2019-05-10 08:27:42,NTUSECURE,a8:9d:21:24:ca:61,-89
