time,SSID,mac_addr,signal_str
2019-05-10 08:33:38,NTUSECURE,a8:9d:21:1d:f1:01,-78
2019-05-10 08:33:38,NTUSECURE,a8:9d:21:24:ca:6e,-85
2019-05-10 08:33:38,NTUSECURE,a8:9d:21:25:40:41,-89
2019-05-10 08:33:38,NTUSECURE,a8:9d:21:25:3c:81,-89
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3e:3f:f1,-78
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3e:3f:fe,-76
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:1d:f1:31,-50
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3c:3c:d1,-83
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:24:ca:61,-84
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3c:47:01,-66
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3a:82:b1,-72
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:1d:f1:01,-75
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:24:ca:6e,-85
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:25:40:41,-89
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:33:41,NTUSECURE,a8:9d:21:3c:3c:de,-86
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:1d:f1:0e,-69
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3c:47:0e,-63
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:1d:f1:31,-48
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3c:47:01,-64
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3a:82:b1,-73
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:1d:f1:01,-77
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:24:ca:6e,-85
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:33:44,NTUSECURE,a8:9d:21:3c:3c:de,-86
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3a:82:be,-67
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:1d:f1:31,-48
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3c:3c:d1,-83
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3c:47:01,-64
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3a:82:b1,-73
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:1d:f1:01,-77
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:33:47,NTUSECURE,a8:9d:21:3c:3c:de,-86
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:1d:f1:0e,-72
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3a:82:be,-62
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:1d:f1:31,-51
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:3a:82:b1,-73
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:1d:f1:01,-77
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:33:50,NTUSECURE,a8:9d:21:25:40:41,-91
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3a:82:be,-64
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3e:3f:f1,-78
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:1d:f1:31,-51
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3c:3c:d1,-85
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3c:47:01,-66
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:3a:82:b1,-72
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:1d:f1:01,-77
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:33:53,NTUSECURE,a8:9d:21:25:40:41,-91
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:1d:f1:0e,-72
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3e:3f:f1,-75
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:1d:f1:31,-51
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3c:3c:d1,-85
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3c:47:01,-66
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:1d:f1:01,-75
2019-05-10 08:33:57,NTUSECURE,a8:9d:21:25:40:41,-91
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:1d:f1:0e,-74
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:1d:f1:3e,-47
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3a:82:be,-65
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3e:3f:f1,-74
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:1d:f1:31,-51
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3c:3c:d1,-79
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3a:82:b1,-71
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:1d:f1:01,-77
2019-05-10 08:34:00,NTUSECURE,a8:9d:21:3c:3c:de,-87
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:1d:f1:0e,-73
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3e:3f:fe,-76
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:1d:f1:31,-54
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3c:47:01,-68
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:1d:f1:01,-77
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:3c:3c:de,-87
2019-05-10 08:34:03,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:1d:f1:0e,-73
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3e:3f:fe,-78
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:1d:f1:31,-53
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3c:47:01,-68
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:1d:f1:01,-76
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:3c:3c:de,-87
2019-05-10 08:34:06,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:1d:f1:0e,-74
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:1d:f1:3e,-47
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3a:82:be,-65
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:1d:f1:31,-60
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:24:ca:61,-84
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3c:47:01,-68
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:3a:82:b1,-73
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:1d:f1:01,-76
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:09,NTUSECURE,a8:9d:21:25:40:41,-90
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:1d:f1:0e,-74
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:1d:f1:3e,-45
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3a:82:be,-65
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:1d:f1:31,-53
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3c:47:01,-66
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:3a:82:b1,-73
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:1d:f1:01,-76
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:12,NTUSECURE,a8:9d:21:25:40:41,-90
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:1d:f1:0e,-72
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3a:82:be,-65
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:1d:f1:31,-53
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3c:3c:d1,-83
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3c:47:01,-69
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:3a:82:b1,-71
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:15,NTUSECURE,a8:9d:21:25:40:41,-89
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:1d:f1:0e,-73
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:3e:3f:f1,-75
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:34:18,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:19,NTUSECURE,a8:9d:21:24:ca:61,-85
2019-05-10 08:34:19,NTUSECURE,a8:9d:21:3c:47:01,-67
2019-05-10 08:34:19,NTUSECURE,a8:9d:21:3a:82:b1,-72
2019-05-10 08:34:19,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:19,NTUSECURE,a8:9d:21:25:40:41,-89
2019-05-10 08:34:19,NTUSECURE,a8:9d:21:1d:f1:01,-78
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:1d:f1:3e,-47
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3e:3f:f1,-76
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3e:3f:fe,-79
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:1d:f1:31,-51
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:24:ca:61,-81
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3c:47:01,-65
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:25:40:41,-89
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:1d:f1:01,-78
2019-05-10 08:34:22,NTUSECURE,a8:9d:21:3c:3c:de,-85
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:1d:f1:0e,-74
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3a:82:be,-64
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3e:3f:f1,-76
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:1d:f1:31,-53
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3c:47:01,-66
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3a:82:b1,-72
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:1d:f1:01,-78
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:3c:3c:de,-85
2019-05-10 08:34:25,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:1d:f1:0e,-73
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3a:82:be,-71
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3c:47:0e,-61
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3e:3f:f1,-76
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:1d:f1:31,-53
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3c:3c:d1,-83
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3c:47:01,-69
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3a:82:b1,-71
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:1d:f1:01,-78
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:3c:3c:de,-85
2019-05-10 08:34:28,NTUSECURE,a8:9d:21:25:3c:81,-88
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:1d:f1:0e,-73
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:1d:f1:3e,-46
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3a:82:be,-63
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3e:3f:f1,-76
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3e:3f:fe,-77
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:1d:f1:31,-51
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3c:3c:d1,-84
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:24:ca:61,-86
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3c:47:01,-63
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:3a:82:b1,-72
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:1d:f1:01,-78
2019-05-10 08:34:31,NTUSECURE,a8:9d:21:25:3c:81,-88
