time,SSID,mac_addr,signal_str
2019-05-10 08:23:36,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:36,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:23:36,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:23:39,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:3a:82:be,-45
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:1d:f1:0e,-67
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:3e:3f:fe,-63
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:3e:3f:f1,-71
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:1d:f1:31,-84
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:3a:82:b1,-64
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:39,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:23:43,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:3a:82:be,-45
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:1d:f1:0e,-65
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:3e:3f:fe,-65
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:1d:f1:31,-84
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:3a:82:b1,-63
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:43,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:23:43,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:1d:f1:01,-71
2019-05-10 08:23:46,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:3a:82:be,-44
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:1d:f1:0e,-66
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:3e:3f:fe,-66
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:3e:3f:f1,-70
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:1d:f1:31,-85
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:3a:82:b1,-63
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:46,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:23:46,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:23:49,NTUSECURE,74:a2:e6:aa:78:21,-85
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:3a:82:be,-42
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:1d:f1:0e,-65
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:3e:3f:fe,-64
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:3e:3f:f1,-70
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:1d:f1:31,-85
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:3a:82:b1,-63
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:49,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:23:49,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:23:52,NTUSECURE,74:a2:e6:aa:78:21,-85
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:1d:f1:0e,-65
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:3e:3f:fe,-65
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:1d:f1:31,-83
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:3a:82:b1,-63
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:52,NTUSECURE,a8:9d:21:3c:47:0e,-89
2019-05-10 08:23:52,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:23:55,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:1d:f1:0e,-66
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:3e:3f:fe,-65
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:1d:f1:31,-83
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:3a:82:b1,-61
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:55,NTUSECURE,a8:9d:21:3c:47:0e,-89
2019-05-10 08:23:55,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:23:58,NTUSECURE,74:a2:e6:aa:78:21,-85
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:1d:f1:0e,-62
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:3e:3f:fe,-65
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:1d:f1:31,-83
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:3a:82:b1,-64
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:1d:f1:3e,-79
2019-05-10 08:23:58,NTUSECURE,a8:9d:21:3c:47:0e,-89
2019-05-10 08:23:58,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:24:01,NTUSECURE,74:a2:e6:aa:78:21,-85
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:1d:f1:0e,-66
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:3e:3f:fe,-64
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:3e:3f:f1,-71
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:1d:f1:31,-85
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:3a:82:b1,-64
2019-05-10 08:24:01,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:24:01,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:24:04,NTUSECURE,74:a2:e6:aa:78:21,-85
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:1d:f1:0e,-61
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:3e:3f:fe,-63
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:1d:f1:31,-86
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:3a:82:b1,-62
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:24:04,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:24:04,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:24:07,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:1d:f1:0e,-62
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:3e:3f:fe,-63
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:1d:f1:31,-86
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:24:07,NTUSECURE,74:a2:e6:aa:78:2e,-86
2019-05-10 08:24:07,NTUSECURE,a8:9d:21:3c:47:0e,-88
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:24:10,NTUSECURE,74:a2:e6:aa:78:21,-83
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:1d:f1:0e,-61
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:3e:3f:fe,-63
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:3e:3f:f1,-70
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:1d:f1:31,-85
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:1d:f1:3e,-80
2019-05-10 08:24:10,NTUSECURE,a8:9d:21:3c:47:0e,-90
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:1d:f1:01,-68
2019-05-10 08:24:13,NTUSECURE,74:a2:e6:aa:78:21,-83
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:1d:f1:0e,-61
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:3e:3f:fe,-63
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:3e:3f:f1,-69
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:1d:f1:31,-85
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:1d:f1:3e,-81
2019-05-10 08:24:13,NTUSECURE,a8:9d:21:3c:47:0e,-90
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:1d:f1:01,-69
2019-05-10 08:24:16,NTUSECURE,74:a2:e6:aa:78:21,-84
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:3a:82:be,-43
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:1d:f1:0e,-62
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:3e:3f:fe,-65
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:3e:3f:f1,-67
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:1d:f1:31,-86
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:3a:82:b1,-61
2019-05-10 08:24:16,NTUSECURE,a8:9d:21:1d:f1:3e,-81
2019-05-10 08:24:17,NTUSECURE,a8:9d:21:3c:47:0e,-89
2019-05-10 08:24:17,NTUSECURE,74:a2:e6:aa:78:2e,-82
2019-05-10 08:24:17,NTUSECURE,a8:9d:21:3c:47:01,-91
