time,SSID,mac_addr,signal_str
2019-05-10 08:41:53,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:41:53,NTUSECURE,a8:9d:21:1d:f1:31,-67
2019-05-10 08:41:53,NTUSECURE,a8:9d:21:25:40:4e,-80
2019-05-10 08:41:53,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:41:53,NTUSECURE,a8:9d:21:3a:82:be,-83
2019-05-10 08:41:53,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:3e:3f:fe,-83
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:3e:3f:f1,-81
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:3c:47:01,-43
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:3c:47:0e,-44
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:1d:f1:3e,-59
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:1d:f1:01,-84
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:1d:f1:31,-67
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:25:40:4e,-77
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:24:ca:61,-88
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:3a:82:be,-84
2019-05-10 08:41:56,NTUSECURE,a8:9d:21:3a:82:b1,-89
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:3e:3f:fe,-83
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:3e:3f:f1,-81
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:3c:47:01,-43
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:3c:47:0e,-44
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:25:40:41,-78
2019-05-10 08:41:59,NTUSECURE,a8:9d:21:1d:f1:3e,-59
