time,SSID,mac_addr,signal_str
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3e:3f:f1,-76
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3c:47:01,-71
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3c:47:0e,-61
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:1d:f1:3e,-43
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:1d:f1:0e,-70
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3a:82:be,-63
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3c:3c:d1,-81
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:1d:f1:01,-75
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3a:82:b1,-71
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:43:22,NTUSECURE,a8:9d:21:3c:3c:de,-83
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3e:3f:fe,-70
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:1d:f1:3e,-43
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3a:82:be,-64
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3c:3c:d1,-81
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:1d:f1:01,-75
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:3a:82:b1,-71
2019-05-10 08:43:25,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3e:3f:fe,-70
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3c:47:0e,-61
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:1d:f1:3e,-43
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:1d:f1:0e,-70
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3a:82:be,-67
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3c:3c:d1,-81
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:1d:f1:01,-75
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:24:ca:6e,-84
2019-05-10 08:43:28,NTUSECURE,a8:9d:21:3c:3c:de,-84
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3e:3f:fe,-71
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3c:47:0e,-61
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:1d:f1:0e,-74
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3a:82:be,-64
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3c:3c:d1,-81
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:1d:f1:01,-73
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:24:ca:6e,-84
2019-05-10 08:43:31,NTUSECURE,a8:9d:21:3c:3c:de,-84
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3e:3f:fe,-71
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3c:47:0e,-61
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:1d:f1:3e,-44
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:1d:f1:0e,-71
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3c:3c:d1,-82
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:1d:f1:01,-73
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3a:82:b1,-69
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:24:ca:61,-87
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:24:ca:6e,-84
2019-05-10 08:43:34,NTUSECURE,a8:9d:21:3c:3c:de,-84
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3e:3f:fe,-71
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3e:3f:f1,-77
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3c:47:0e,-62
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:1d:f1:3e,-45
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:1d:f1:0e,-75
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3a:82:be,-67
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:1d:f1:31,-52
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3c:3c:d1,-83
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:1d:f1:01,-73
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:24:ca:61,-88
2019-05-10 08:43:37,NTUSECURE,a8:9d:21:24:ca:6e,-84
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3e:3f:fe,-73
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3e:3f:f1,-75
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3c:47:01,-72
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3c:47:0e,-61
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:1d:f1:3e,-40
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:1d:f1:0e,-73
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3a:82:be,-66
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:1d:f1:31,-53
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3c:3c:d1,-83
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:1d:f1:01,-70
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:3a:82:b1,-70
2019-05-10 08:43:40,NTUSECURE,a8:9d:21:24:ca:61,-87
